OrderID,OrderDate,Region,Category,CustomerSegment,ShipMode,Quantity,UnitPrice,Discount,ShippingCost,Sales,Profit,Month,Year,Quarter
ORD-01091,2022-11-28,East,Clothing,Consumer,Second Class,5,72.25,0.0,23.53,361.25,64.87,November,2022,Q4
ORD-01092,2022-03-19,East,Electronics,Consumer,First Class,14,155.73,0.0,46.71,2180.22,161.61,March,2022,Q1
ORD-01093,2023-03-16,West,Electronics,Consumer,Standard Class,1,352.06,0.3,5.39,246.44,59.78,March,2023,Q1
ORD-01094,2023-02-22,East,Furniture,Consumer,Standard Class,13,308.08,0.0,31.43,4005.04,730.65,February,2023,Q1
ORD-01095,2022-07-17,North,Electronics,Consumer,Standard Class,8,286.83,0.0,14.91,2294.64,618.8,July,2022,Q3
ORD-01096,2023-06-28,East,Electronics,Consumer,Standard Class,7,331.79,0.1,47.25,2090.28,302.49,June,2023,Q2
ORD-01097,2023-09-20,West,Food & Beverages,Consumer,Same Day,15,28.7,0.0,13.34,430.5,8.29,September,2023,Q3
ORD-01098,2023-10-11,North,Food & Beverages,Corporate,Standard Class,19,390.34,0.1,29.01,6674.81,2098.0,October,2023,Q4
ORD-01099,2023-05-31,East,Food & Beverages,Corporate,Standard Class,12,297.08,0.2,22.71,2851.97,484.54,May,2023,Q2
ORD-01100,2023-06-27,East,Clothing,Corporate,Standard Class,1,141.22,0.0,36.61,141.22,-11.37,June,2023,Q2
ORD-01101,2022-06-16,South,Electronics,Corporate,Standard Class,7,57.89,0.0,8.06,405.23,15.06,June,2022,Q2
ORD-01102,2022-07-13,East,Sports,Corporate,First Class,11,163.16,0.0,39.02,1794.76,79.7,July,2022,Q3
ORD-01103,2023-09-17,North,Clothing,Consumer,Standard Class,16,428.52,0.2,46.17,5485.06,1416.97,September,2023,Q3
ORD-01104,2023-10-13,North,Furniture,Corporate,Standard Class,2,388.91,0.0,40.61,777.82,123.18,October,2023,Q4
ORD-01105,2023-01-14,West,Furniture,Home Office,Standard Class,10,373.67,0.1,16.04,3363.03,478.73,January,2023,Q1
ORD-01106,2023-04-16,West,Clothing,Consumer,Standard Class,2,158.4,0.1,8.02,285.12,27.14,April,2023,Q2
ORD-01107,2022-10-14,South,Clothing,Consumer,Standard Class,13,196.66,0.2,39.16,2045.26,423.66,October,2022,Q4
ORD-01108,2023-10-09,East,Clothing,Corporate,Second Class,7,145.88,0.1,40.06,919.04,146.94,October,2023,Q4
ORD-01109,2022-05-28,North,Clothing,Consumer,Second Class,5,287.98,0.0,17.88,1439.9,375.27,May,2022,Q2
ORD-01110,2023-06-21,North,Electronics,Home Office,Standard Class,13,478.18,0.3,25.68,4351.44,607.98,June,2023,Q2
ORD-01111,2022-02-18,North,Clothing,Home Office,Second Class,3,80.28,0.2,34.84,192.67,5.47,February,2022,Q1
ORD-01112,2022-10-27,West,Clothing,Consumer,Same Day,16,73.42,0.0,38.45,1174.72,343.19,October,2022,Q4
ORD-01113,2022-09-14,South,Electronics,Corporate,Second Class,1,349.06,0.0,39.14,349.06,67.55,September,2022,Q3
ORD-01114,2022-04-06,South,Electronics,Consumer,Standard Class,12,386.24,0.2,32.15,3707.9,355.45,April,2022,Q2
ORD-01115,2023-01-03,South,Clothing,Consumer,Standard Class,3,190.29,0.2,31.15,456.7,28.44,January,2023,Q1
ORD-01116,2022-03-03,North,Sports,Consumer,First Class,2,90.88,0.1,13.85,163.58,-3.14,March,2022,Q1
ORD-01117,2022-02-01,West,Clothing,Corporate,Standard Class,17,390.75,0.2,44.49,5314.2,1292.03,February,2022,Q1
ORD-01118,2022-04-19,West,Furniture,Home Office,Standard Class,2,389.14,0.1,22.02,700.45,136.92,April,2022,Q2
ORD-01119,2023-08-02,North,Electronics,Consumer,Standard Class,17,129.94,0.1,45.66,1988.08,340.3,August,2023,Q3
ORD-01120,2022-06-29,North,Electronics,Corporate,Same Day,18,225.99,0.0,31.38,4067.82,434.27,June,2022,Q2
ORD-01121,2023-09-05,East,Electronics,Consumer,Standard Class,7,194.76,0.0,25.9,1363.32,305.12,September,2023,Q3
ORD-01122,2023-02-11,West,Electronics,Home Office,Same Day,6,288.19,0.2,16.65,1383.31,164.99,February,2023,Q1
ORD-01123,2022-03-03,South,Furniture,Home Office,Standard Class,1,11.02,0.0,8.8,11.02,-6.01,March,2022,Q1
ORD-01124,2023-11-15,North,Clothing,Home Office,Standard Class,4,178.2,0.1,5.02,641.52,94.77,November,2023,Q4
ORD-01125,2022-09-23,West,Food & Beverages,Home Office,Standard Class,5,23.09,0.0,30.54,115.45,-10.78,September,2022,Q3
ORD-01126,2023-11-22,East,Clothing,Home Office,Standard Class,11,409.97,0.2,3.44,3607.74,566.87,November,2023,Q4
ORD-01127,2023-05-19,West,Electronics,Home Office,Standard Class,9,135.1,0.2,47.22,972.72,195.55,May,2023,Q2
ORD-01128,2022-08-25,West,Clothing,Consumer,Standard Class,3,124.29,0.2,32.27,298.3,9.14,August,2022,Q3
ORD-01129,2023-05-27,South,Electronics,Home Office,Second Class,9,453.4,0.2,16.5,3264.48,356.08,May,2023,Q2
ORD-01130,2023-02-27,South,Electronics,Consumer,Second Class,19,449.73,0.2,15.39,6835.9,997.32,February,2023,Q1
ORD-01131,2023-08-30,North,Clothing,Corporate,Second Class,18,339.77,0.3,26.84,4281.1,962.08,August,2023,Q3
ORD-01132,2023-11-28,North,Food & Beverages,Consumer,Second Class,3,51.82,0.0,35.71,155.46,-0.71,November,2023,Q4
ORD-01133,2023-06-19,West,Sports,Home Office,Standard Class,17,199.79,0.0,17.66,3396.43,928.53,June,2023,Q2
ORD-01134,2023-06-17,South,Furniture,Corporate,Standard Class,12,90.77,0.1,26.94,980.32,69.36,June,2023,Q2
ORD-01135,2023-09-06,South,Furniture,Corporate,Same Day,17,407.12,0.0,5.15,6921.04,1560.42,September,2023,Q3
ORD-01136,2023-07-14,South,Clothing,Home Office,Standard Class,7,138.66,0.3,39.51,679.43,98.08,July,2023,Q3
ORD-01137,2023-05-08,West,Electronics,Consumer,Same Day,14,134.81,0.0,8.02,1887.34,404.99,May,2023,Q2
ORD-01138,2022-04-08,South,Electronics,Consumer,Second Class,19,306.78,0.1,42.7,5245.94,310.38,April,2022,Q2
ORD-01139,2022-12-29,East,Clothing,Corporate,Second Class,9,410.35,0.1,15.4,3323.84,389.71,December,2022,Q4
ORD-01140,2022-01-08,North,Electronics,Consumer,Standard Class,2,311.19,0.0,24.28,622.38,176.75,January,2022,Q1
ORD-01141,2022-08-02,West,Furniture,Home Office,Standard Class,19,148.68,0.2,13.1,2259.94,382.97,August,2022,Q3
ORD-01142,2022-10-07,North,Clothing,Consumer,Standard Class,2,312.99,0.0,4.4,625.98,40.0,October,2022,Q4
ORD-01143,2022-09-10,North,Food & Beverages,Corporate,Second Class,17,139.66,0.4,37.26,1424.53,363.03,September,2022,Q3
ORD-01144,2023-04-25,East,Electronics,Consumer,Same Day,19,276.11,0.0,36.43,5246.09,498.94,April,2023,Q2
ORD-01145,2022-12-07,East,Food & Beverages,Corporate,Standard Class,19,258.16,0.0,8.16,4905.04,1694.62,December,2022,Q4
ORD-01146,2023-03-30,West,Furniture,Consumer,Second Class,10,77.99,0.4,35.88,467.94,119.03,March,2023,Q1
ORD-01147,2023-08-27,South,Electronics,Consumer,First Class,9,329.45,0.0,36.16,2965.05,283.4,August,2023,Q3
ORD-01148,2023-01-24,East,Sports,Corporate,Standard Class,1,480.42,0.0,12.09,480.42,140.32,January,2023,Q1
ORD-01149,2022-02-19,North,Electronics,Corporate,Standard Class,7,460.46,0.0,14.99,3223.22,1060.09,February,2022,Q1
ORD-01150,2022-07-25,West,Electronics,Consumer,Second Class,8,446.63,0.0,7.83,3573.04,251.96,July,2022,Q3
ORD-01151,2022-03-26,South,Furniture,Corporate,Standard Class,3,55.35,0.4,21.98,99.63,11.62,March,2022,Q1
ORD-01152,2023-09-10,East,Electronics,Consumer,Standard Class,14,57.74,0.2,38.22,646.69,94.1,September,2023,Q3
ORD-01153,2023-09-06,East,Clothing,Corporate,Standard Class,4,223.24,0.1,25.06,803.66,24.31,September,2023,Q3
ORD-01154,2022-06-26,North,Clothing,Corporate,Standard Class,1,368.03,0.0,24.18,368.03,100.84,June,2022,Q2
ORD-01155,2023-06-19,North,Clothing,Consumer,Second Class,12,13.38,0.0,33.57,160.56,-14.88,June,2023,Q2
ORD-01156,2023-10-07,North,Sports,Home Office,Standard Class,19,379.07,0.1,44.26,6482.1,1730.87,October,2023,Q4
ORD-01157,2022-08-14,North,Electronics,Home Office,Standard Class,19,295.29,0.0,48.25,5610.51,1284.78,August,2022,Q3
ORD-01158,2023-02-08,East,Furniture,Corporate,Standard Class,7,484.24,0.2,32.43,2711.74,778.93,February,2023,Q1
ORD-01159,2022-11-19,East,Furniture,Consumer,Standard Class,16,207.89,0.2,6.13,2660.99,375.27,November,2022,Q4
ORD-01160,2022-01-28,East,Food & Beverages,Home Office,First Class,4,57.69,0.3,8.29,161.53,6.13,January,2022,Q1
ORD-01161,2023-01-13,East,Electronics,Home Office,Standard Class,4,344.57,0.1,42.87,1240.45,337.13,January,2023,Q1
ORD-01162,2022-01-21,East,Furniture,Corporate,First Class,15,454.32,0.1,8.7,6133.32,931.7,January,2022,Q1
ORD-01163,2023-10-18,South,Electronics,Consumer,Standard Class,12,160.36,0.0,47.71,1924.32,69.11,October,2023,Q4
ORD-01164,2023-04-13,South,Furniture,Consumer,Standard Class,17,421.4,0.0,33.07,7163.8,674.97,April,2023,Q2
ORD-01165,2023-09-13,East,Clothing,Consumer,Standard Class,9,39.67,0.0,43.53,357.03,27.2,September,2023,Q3
ORD-01166,2022-04-03,East,Electronics,Corporate,First Class,16,90.75,0.3,48.37,1016.4,88.06,April,2022,Q2
ORD-01167,2022-09-03,South,Electronics,Consumer,Standard Class,6,70.75,0.1,38.49,382.05,11.07,September,2022,Q3
ORD-01168,2022-11-02,North,Clothing,Consumer,First Class,14,100.89,0.3,38.18,988.72,111.69,November,2022,Q4
ORD-01169,2022-07-19,North,Electronics,Consumer,Standard Class,16,265.94,0.4,30.46,2553.02,208.57,July,2022,Q3
ORD-01170,2022-07-06,East,Electronics,Consumer,Standard Class,18,273.26,0.0,36.5,4918.68,1409.61,July,2022,Q3
ORD-01171,2022-01-24,North,Clothing,Corporate,Standard Class,10,484.31,0.0,19.22,4843.1,586.42,January,2022,Q1
ORD-01172,2022-09-05,West,Food & Beverages,Consumer,Standard Class,19,275.62,0.0,35.0,5236.78,400.27,September,2022,Q3
ORD-01173,2023-07-12,North,Clothing,Consumer,Second Class,3,477.91,0.2,6.92,1146.98,66.51,July,2023,Q3
ORD-01174,2023-11-11,West,Electronics,Consumer,Second Class,12,355.34,0.0,11.14,4264.08,482.45,November,2023,Q4
ORD-01175,2023-01-05,North,Food & Beverages,Consumer,Standard Class,6,280.94,0.2,4.47,1348.51,141.01,January,2023,Q1
ORD-01176,2023-11-17,West,Sports,Consumer,Standard Class,9,235.89,0.2,6.7,1698.41,408.95,November,2023,Q4
ORD-01177,2023-09-08,East,Food & Beverages,Consumer,Standard Class,10,33.13,0.0,29.71,331.3,22.55,September,2023,Q3
ORD-01178,2023-09-09,North,Furniture,Corporate,Standard Class,1,235.02,0.1,36.88,211.52,-22.23,September,2023,Q3
ORD-01179,2023-05-28,West,Electronics,Home Office,Standard Class,19,152.65,0.1,39.42,2610.32,639.88,May,2023,Q2
ORD-01180,2023-08-23,North,Electronics,Home Office,Standard Class,12,139.02,0.0,3.2,1668.24,502.91,August,2023,Q3
ORD-01181,2023-07-26,East,Clothing,Consumer,Standard Class,12,97.9,0.1,14.83,1057.32,321.52,July,2023,Q3
ORD-01182,2023-07-22,North,Electronics,Corporate,Standard Class,19,178.2,0.1,11.48,3047.22,502.73,July,2023,Q3
ORD-01183,2023-12-07,West,Clothing,Consumer,First Class,18,155.58,0.0,6.47,2800.44,568.08,December,2023,Q4
ORD-01184,2023-02-05,North,Electronics,Consumer,Standard Class,14,471.58,0.2,18.57,5281.7,367.87,February,2023,Q1
ORD-01185,2022-09-10,North,Furniture,Home Office,Standard Class,8,93.52,0.1,26.0,673.34,28.35,September,2022,Q3
ORD-01186,2023-01-29,North,Electronics,Consumer,Standard Class,10,380.11,0.1,29.27,3420.99,176.01,January,2023,Q1
ORD-01187,2023-10-29,South,Furniture,Consumer,Standard Class,15,477.65,0.1,44.57,6448.28,1965.46,October,2023,Q4
ORD-01188,2023-04-11,North,Electronics,Consumer,Second Class,7,255.08,0.1,8.66,1607.0,350.06,April,2023,Q2
ORD-01189,2022-08-12,East,Clothing,Corporate,Standard Class,11,74.36,0.0,31.69,817.96,246.3,August,2022,Q3
ORD-01190,2022-10-12,West,Furniture,Corporate,Standard Class,10,165.31,0.2,21.16,1322.48,140.03,October,2022,Q4
ORD-01191,2022-10-22,East,Furniture,Consumer,Standard Class,15,106.13,0.2,28.79,1273.56,236.59,October,2022,Q4
ORD-01192,2022-10-22,North,Clothing,Corporate,Standard Class,18,223.7,0.1,3.89,3623.94,642.88,October,2022,Q4
ORD-01193,2023-09-04,East,Food & Beverages,Home Office,Standard Class,5,486.3,0.1,6.0,2188.35,601.75,September,2023,Q3
ORD-01194,2023-05-14,West,Furniture,Home Office,Standard Class,4,163.26,0.0,25.76,653.04,77.36,May,2023,Q2
ORD-01195,2023-03-03,South,Clothing,Consumer,Standard Class,19,10.77,0.1,46.45,184.17,17.38,March,2023,Q1
ORD-01196,2023-09-04,West,Electronics,Corporate,Same Day,14,312.03,0.0,35.08,4368.42,1079.33,September,2023,Q3
ORD-01197,2023-01-10,North,Furniture,Home Office,Standard Class,11,301.44,0.4,47.77,1989.5,262.96,January,2023,Q1
ORD-01198,2023-10-12,South,Electronics,Consumer,Standard Class,1,239.67,0.1,48.53,215.7,7.96,October,2023,Q4
ORD-01199,2022-08-29,North,Food & Beverages,Consumer,Second Class,16,450.45,0.3,18.8,5045.04,639.88,August,2022,Q3
ORD-01200,2022-10-07,North,Electronics,Consumer,Standard Class,9,353.99,0.2,41.39,2548.73,316.87,October,2022,Q4
